name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Osun, Ekiti, Nigeria",2024-02-29,98.3,75.8,84.2,100.8,75.8,87.2,72.8,73.5,0.0,0,0.0,,0,0,25.5,9.6,229.6,1008.6,95.2,15.0,242.9,20.9,9,30.0,2024-02-29T06:53:04,2024-02-29T18:51:12,0.67,Overcast,Cloudy skies throughout the day.,cloudy,remote
"Osun, Ekiti, Nigeria",2024-03-01,92.6,77.3,83.0,98.0,77.3,86.6,73.5,75.1,0.008,100,8.33,rain,0,0,24.2,10.7,220.2,1009.7,99.2,15.0,157.0,13.6,6,60.0,2024-03-01T06:52:39,2024-03-01T18:51:13,0.7,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,remote
"Osun, Ekiti, Nigeria",2024-03-02,97.6,74.9,82.9,101.1,74.9,85.1,71.5,73.0,0.004,100,4.17,rain,0,0,19.9,8.5,209.8,1010.7,79.7,14.4,231.4,20.0,9,30.0,2024-03-02T06:52:14,2024-03-02T18:51:13,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2024-03-03,96.9,74.0,83.4,99.6,74.0,85.8,70.0,68.1,0.0,0,0.0,,0,0,19.9,8.1,199.0,1011.2,98.2,15.0,233.4,20.1,9,10.0,2024-03-03T06:51:48,2024-03-03T18:51:14,0.75,Overcast,Cloudy skies throughout the day.,cloudy,remote
"Osun, Ekiti, Nigeria",2024-03-04,98.0,74.6,84.0,101.6,74.6,86.5,70.7,69.3,0.0,0,0.0,,0,0,18.3,8.3,215.4,1010.1,89.9,15.0,250.1,21.7,10,10.0,2024-03-04T06:51:22,2024-03-04T18:51:13,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2024-03-05,97.8,73.8,83.5,102.1,73.8,85.8,70.9,70.1,0.012,100,8.33,rain,0,0,22.6,9.2,214.9,1010.4,82.3,15.0,253.0,21.9,9,15.0,2024-03-05T06:50:55,2024-03-05T18:51:13,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2024-03-06,97.1,74.6,82.3,102.4,74.6,85.2,72.6,75.8,0.122,100,12.5,rain,0,0,24.2,10.1,212.7,1010.6,93.8,15.0,251.3,21.8,10,30.0,2024-03-06T06:50:28,2024-03-06T18:51:12,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2024-03-07,93.1,73.5,80.7,100.3,73.5,83.4,73.1,79.9,0.181,100,12.5,rain,0,0,25.7,11.4,215.0,1011.9,93.5,15.0,244.9,21.2,9,30.0,2024-03-07T06:50:01,2024-03-07T18:51:10,0.9,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2024-03-08,95.4,73.5,81.1,100.3,73.5,83.7,72.3,77.6,0.154,100,8.33,rain,0,0,25.5,10.7,214.8,1011.6,94.8,14.9,231.7,20.1,9,30.0,2024-03-08T06:49:33,2024-03-08T18:51:09,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2024-03-09,92.7,70.4,81.2,96.2,70.4,83.0,69.3,71.0,0.0,0,0.0,,0,0,19.7,6.9,191.1,1011.3,87.2,15.0,202.2,17.5,8,10.0,2024-03-09T06:49:04,2024-03-09T18:51:06,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2024-03-10,99.9,74.4,85.2,104.0,74.4,88.2,71.2,68.0,0.004,100,4.17,rain,0,0,15.9,8.1,185.5,1010.0,90.8,15.0,259.2,22.3,10,10.0,2024-03-10T06:48:36,2024-03-10T18:51:04,0.0,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2024-03-11,98.1,75.6,83.4,104.1,75.6,87.4,74.4,77.5,0.095,100,12.5,rain,0,0,23.3,9.8,207.1,1011.4,87.2,14.3,254.1,21.9,9,30.0,2024-03-11T06:48:07,2024-03-11T18:51:01,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2024-03-12,97.8,74.9,82.2,104.4,74.9,85.4,74.2,80.4,0.126,100,12.5,rain,0,0,23.5,10.1,210.9,1011.7,76.5,14.4,242.9,21.1,9,60.0,2024-03-12T06:47:37,2024-03-12T18:50:58,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2024-03-13,95.1,74.9,83.0,101.9,74.9,87.2,74.0,77.1,0.0,0,0.0,rain,0,0,22.4,8.7,207.8,1011.6,94.1,14.4,235.3,20.4,8,60.0,2024-03-13T06:47:08,2024-03-13T18:50:55,0.1,Overcast,Cloudy skies throughout the day.,cloudy,remote
"Osun, Ekiti, Nigeria",2024-03-14,96.7,74.7,81.9,102.1,74.7,84.9,73.6,78.9,0.107,100,12.5,rain,0,0,27.3,9.4,215.7,1012.2,72.9,15.0,257.0,22.1,10,60.0,2024-03-14T06:46:38,2024-03-14T18:50:52,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2024-03-15,98.9,72.2,83.7,104.7,72.2,87.1,70.8,68.8,0.004,100,4.17,rain,0,0,14.5,5.6,257.1,1011.0,62.2,15.0,251.1,21.7,9,30.0,2024-03-15T06:46:08,2024-03-15T18:50:48,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2024-03-16,98.9,75.3,84.3,104.7,75.3,87.2,71.5,69.3,0.02,100,8.33,rain,0,0,19.5,8.5,201.6,1009.7,37.4,15.0,250.6,21.7,9,10.0,2024-03-16T06:45:37,2024-03-16T18:50:44,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2024-03-17,96.7,72.9,83.5,105.3,72.9,86.6,71.2,71.0,0.008,100,4.17,rain,0,0,19.0,7.8,202.3,1009.3,56.7,15.0,250.5,21.6,9,60.0,2024-03-17T06:45:07,2024-03-17T18:50:40,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2024-03-18,96.9,75.5,84.6,99.2,75.5,86.3,69.6,65.2,0.0,0,0.0,,0,0,14.8,7.4,144.9,1008.1,22.0,15.0,257.2,22.3,8,30.0,2024-03-18T06:44:36,2024-03-18T18:50:36,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2024-03-19,97.4,77.3,85.9,97.9,77.3,87.1,66.9,57.5,0.0,0,0.0,,0,0,19.0,7.2,266.6,1008.1,47.9,15.0,281.3,24.1,10,10.0,2024-03-19T06:44:05,2024-03-19T18:50:32,0.3,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
